model,locale,name,script,script_type,old_score,new_score,norm_score,comparability,delta
bigscience/bloom,cu,Church Slavic,Cyrl,alphabet,0.4444,0.5556,,direct,0.11119999999999997
bigscience/bloom,cv,Chuvash,Cyrl,alphabet,0.8919,0.9135,,direct,0.021599999999999953
bigscience/bloom,cy,Welsh,Latn,alphabet,0.898,0.9184,,direct,0.020399999999999974
bigscience/bloom,da,Danish,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,dav,Taita,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,de,German,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,dje,Zarma,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,doi,Dogri,Deva,abugida,0.9,0.92,,direct,0.020000000000000018
bigscience/bloom,dsb,Lower Sorbian,Latn,alphabet,0.973,0.9784,,direct,0.005400000000000071
bigscience/bloom,dua,Duala,Latn,alphabet,0.9818,0.9818,,direct,0.0
bigscience/bloom,dv,Divehi,Thaa,abjad,0.0,0.2,,direct,0.2
bigscience/bloom,dyo,Jola-Fonyi,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,dz,Dzongkha,Tibt,abugida,0.1207,0.2966,,direct,0.17589999999999997
bigscience/bloom,ebu,Embu,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ee,Ewe,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,el,Greek,Grek,alphabet,0.8889,0.9111,,direct,0.022199999999999998
bigscience/bloom,en,English,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,eo,Esperanto,Latn,alphabet,0.9643,0.9714,,direct,0.007099999999999995
bigscience/bloom,es,Spanish,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,et,Estonian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,eu,Basque,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ewo,Ewondo,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,fa,Persian,Arab,abjad,1.0,1.0,,direct,0.0
bigscience/bloom,ff,Fula,Latn,alphabet,0.9407,0.9481,,direct,0.007400000000000073
bigscience/bloom,fi,Finnish,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,fil,Filipino,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,fo,Faroese,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,fr,French,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,frr,Northern Frisian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,fur,Friulian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,fy,Western Frisian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ga,Irish,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,gaa,Ga,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,gd,Scottish Gaelic,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,gez,Geez,Ethi,syllabary,0.0047,0.2038,,within_script_only,0.1991
bigscience/bloom,gl,Galician,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,gn,Guarani,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,gsw,Swiss German,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,gu,Gujarati,Gujr,abugida,0.9,0.9147,,direct,0.014699999999999935
bigscience/bloom,guz,Gusii,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,gv,Manx,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ha,Hausa,Latn,alphabet,0.9037,0.9185,,direct,0.014800000000000035
bigscience/bloom,haw,Hawaiian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,he,Hebrew,Hebr,abjad,0.8889,0.9111,,direct,0.022199999999999998
bigscience/bloom,hi,Hindi,Deva,abugida,0.9851,0.9881,,direct,0.0030000000000000027
bigscience/bloom,hnj,Hmong Njua,Hmnp,alphabet,0.0,0.2,,direct,0.2
bigscience/bloom,hr,Croatian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,hsb,Upper Sorbian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ht,Haitian Creole,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,hu,Hungarian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,hy,Armenian,Armn,alphabet,0.6105,0.6789,,direct,0.0683999999999999
bigscience/bloom,ia,Interlingua,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,id,Indonesian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ie,Interlingue,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ig,Igbo,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ii,Sichuan Yi,Yiii,syllabary,0.0052,0.2041,,within_script_only,0.1989
bigscience/bloom,io,Ido,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,is,Icelandic,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,it,Italian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,iu,Inuktitut,Cans,syllabary,0.0,0.2,,within_script_only,0.2
bigscience/bloom,ja,Japanese,Jpan,mixed_logographic,0.8568,0.8854,,within_script_only,0.02859999999999996
bigscience/bloom,jbo,Lojban,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,jgo,Ngomba,Latn,alphabet,0.9111,0.9289,,direct,0.017799999999999927
bigscience/bloom,jmc,Machame,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,jv,Javanese,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ka,Georgian,Geor,alphabet,0.4061,0.5212,,direct,0.11509999999999998
bigscience/bloom,kaa,Kara-Kalpak,Cyrl,alphabet,0.9268,0.9415,,direct,0.014700000000000046
bigscience/bloom,kab,Kabyle,Latn,alphabet,0.9412,0.9529,,direct,0.011699999999999933
bigscience/bloom,kaj,Jju,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,kam,Kamba,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,kcg,Tyap,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,kde,Makonde,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,kea,Kabuverdianu,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ken,Kenyang,Latn,alphabet,0.9756,0.9805,,direct,0.0049000000000000155
bigscience/bloom,kgp,Kaingang,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,khq,Koyra Chiini,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ki,Kikuyu,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,kk,Kazakh,Cyrl,alphabet,0.9286,0.9429,,direct,0.01429999999999998
bigscience/bloom,kkj,Kako,Latn,alphabet,0.9809,0.9809,,direct,0.0
bigscience/bloom,kl,Kalaallisut,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,kln,Kalenjin,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,km,Khmer,Khmr,abugida,0.2778,0.4222,,direct,0.14440000000000003
bigscience/bloom,kn,Kannada,Knda,abugida,0.9296,0.9437,,direct,0.014100000000000001
bigscience/bloom,ko,Korean,Kore,featural_syllabary,0.0265,0.2212,0.2,within_script_only,0.1947
bigscience/bloom,kok,Konkani,Deva,abugida,0.987,0.9896,,direct,0.0026000000000000467
bigscience/bloom,kpe,Kpelle,Latn,alphabet,0.9897,0.9897,,direct,0.0
bigscience/bloom,ks,Kashmiri,Arab,abjad,0.913,0.9304,,direct,0.01739999999999997
bigscience/bloom,ksb,Shambala,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ksf,Bafia,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ksh,Colognian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ku,Kurdish,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,kw,Cornish,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,kxv,Kuvi,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ky,Kyrgyz,Cyrl,alphabet,0.9677,0.9742,,direct,0.00649999999999995
bigscience/bloom,la,Latin,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,lag,Langi,Latn,alphabet,0.9697,0.9758,,direct,0.006099999999999994
bigscience/bloom,lb,Luxembourgish,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,lg,Ganda,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,lij,Ligurian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,lkt,Lakota,Latn,alphabet,0.9333,0.9467,,direct,0.013399999999999967
bigscience/bloom,lld,lld,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,lmo,Lombard,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ln,Lingala,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,lo,Lao,Laoo,abugida,0.0,0.2,,direct,0.2
bigscience/bloom,lrc,Northern Luri,Arab,abjad,0.8605,0.8884,,direct,0.027899999999999925
bigscience/bloom,lt,Lithuanian,Latn,alphabet,0.9688,0.975,,direct,0.006199999999999983
bigscience/bloom,ltg,Latgalian,Latn,alphabet,0.9714,0.9771,,direct,0.005699999999999927
bigscience/bloom,lu,Luba-Katanga,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,luo,Luo,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,luy,Luyia,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,lv,Latvian,Latn,alphabet,0.9697,0.9758,,direct,0.006099999999999994
bigscience/bloom,mai,Maithili,Deva,abugida,1.0,1.0,,direct,0.0
bigscience/bloom,mas,Masai,Latn,alphabet,0.9787,0.983,,direct,0.0042999999999999705
bigscience/bloom,mdf,Moksha,Cyrl,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,mer,Meru,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,mfe,Morisyen,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,mg,Malagasy,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,mgh,Makhuwa-Meetto,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,mgo,Metaʼ,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,mhn,mhn,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,mi,Māori,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,mic,Mi'kmaw,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,mk,Macedonian,Cyrl,alphabet,0.8935,0.9129,,direct,0.019400000000000084
bigscience/bloom,ml,Malayalam,Mlym,abugida,0.9686,0.9725,,direct,0.0039000000000000146
bigscience/bloom,mn,Mongolian,Cyrl,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,mni,Manipuri,Beng,abugida,0.9898,0.9898,,direct,0.0
bigscience/bloom,moh,Mohawk,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,mr,Marathi,Deva,abugida,0.9844,0.9875,,direct,0.0030999999999999917
bigscience/bloom,ms,Malay,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,mt,Maltese,Latn,alphabet,0.9697,0.9758,,direct,0.006099999999999994
bigscience/bloom,mua,Mundang,Latn,alphabet,0.9515,0.9576,,direct,0.006099999999999994
bigscience/bloom,mus,Muscogee,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,my,Burmese,Mymr,abugida,0.0167,0.2133,,direct,0.1966
bigscience/bloom,myv,Erzya,Cyrl,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,mzn,Mazanderani,Arab,abjad,1.0,1.0,,direct,0.0
bigscience/bloom,naq,Nama,Latn,alphabet,0.871,0.8968,,direct,0.025800000000000045
bigscience/bloom,nd,North Ndebele,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,nds,Low German,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ne,Nepali,Deva,abugida,0.9851,0.9881,,direct,0.0030000000000000027
bigscience/bloom,nl,Dutch,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,nmg,Kwasio,Latn,alphabet,0.9772,0.9807,,direct,0.0035000000000000586
bigscience/bloom,nnh,Ngiemboon,Latn,alphabet,0.9444,0.9556,,direct,0.011199999999999988
bigscience/bloom,no,Norwegian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,nqo,N’Ko,Nkoo,alphabet,0.0,0.2,,direct,0.2
bigscience/bloom,nr,South Ndebele,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,nso,Northern Sotho,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,nus,Nuer,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,nv,Navajo,Latn,alphabet,0.9677,0.9742,,direct,0.00649999999999995
bigscience/bloom,ny,Nyanja,Latn,alphabet,0.9583,0.9667,,direct,0.008399999999999963
bigscience/bloom,nyn,Nyankole,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,oc,Occitan,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,om,Oromo,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,or,Odia,Orya,abugida,0.971,0.971,,direct,0.0
bigscience/bloom,os,Ossetic,Cyrl,alphabet,0.9706,0.9765,,direct,0.005900000000000016
bigscience/bloom,osa,Osage,Osge,alphabet,0.075,0.26,,direct,0.185
bigscience/bloom,pa,Punjabi,Guru,abugida,0.9559,0.9647,,direct,0.00880000000000003
bigscience/bloom,pap,Papiamento,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,pcm,Nigerian Pidgin,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,pis,Pijin,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,pl,Polish,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,prg,Prussian,Latn,alphabet,0.9231,0.9385,,direct,0.01539999999999997
bigscience/bloom,ps,Pashto,Arab,abjad,0.8167,0.8533,,direct,0.036599999999999966
bigscience/bloom,pt,Portuguese,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,qu,Quechua,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,quc,Kʼicheʼ,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,raj,Rajasthani,Deva,abugida,1.0,1.0,,direct,0.0
bigscience/bloom,rhg,Rohingya,Rohg,abjad,0.0,0.2,,direct,0.2
bigscience/bloom,rif,Riffian,Latn,alphabet,0.9677,0.9742,,direct,0.00649999999999995
bigscience/bloom,rm,Romansh,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,rn,Rundi,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ro,Romanian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,rof,Rombo,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ru,Russian,Cyrl,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,rw,Kinyarwanda,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,rwk,Rwa,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,sa,Sanskrit,Deva,abugida,0.9,0.92,,direct,0.020000000000000018
bigscience/bloom,sah,Yakut,Cyrl,alphabet,0.8846,0.9077,,direct,0.0230999999999999
bigscience/bloom,saq,Samburu,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,sat,Santali,Olck,alphabet,0.0,0.2,,direct,0.2
bigscience/bloom,sbp,Sangu,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,sc,Sardinian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,scn,Sicilian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,sd,Sindhi,Arab,abjad,0.6538,0.7231,,direct,0.06929999999999992
bigscience/bloom,sdh,Southern Kurdish,Arab,abjad,0.8235,0.8588,,direct,0.0353
bigscience/bloom,se,Northern Sami,Latn,alphabet,0.9655,0.9724,,direct,0.006900000000000017
bigscience/bloom,seh,Sena,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ses,Koyraboro Senni,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,sg,Sango,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,shi,Tachelhit,Tfng,alphabet,0.0,0.2,,direct,0.2
bigscience/bloom,shn,Shan,Mymr,abugida,0.0435,0.2348,,direct,0.19130000000000003
bigscience/bloom,si,Sinhala,Sinh,abugida,0.0,0.2,,direct,0.2
bigscience/bloom,sid,Sidamo,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,sk,Slovak,Latn,alphabet,0.9302,0.9442,,direct,0.014000000000000012
bigscience/bloom,skr,skr,Arab,abjad,0.8776,0.902,,direct,0.024399999999999977
bigscience/bloom,sl,Slovenian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,sma,Southern Sami,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,smj,Lule Sami,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,smn,Inari Sami,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,sms,Skolt Sami,Latn,alphabet,0.8889,0.9111,,direct,0.022199999999999998
bigscience/bloom,sn,Shona,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,so,Somali,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,sq,Albanian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,sr,Serbian,Cyrl,alphabet,0.9,0.92,,direct,0.020000000000000018
bigscience/bloom,ss,Swati,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ssy,Saho,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,st,Southern Sotho,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,su,Sundanese,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,sv,Swedish,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,sw,Swahili,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,syr,Syriac,Syrc,abjad,0.0,0.2,,direct,0.2
bigscience/bloom,szl,Silesian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,ta,Tamil,Taml,abugida,0.9787,0.983,,direct,0.0042999999999999705
bigscience/bloom,te,Telugu,Telu,abugida,0.9157,0.93,,direct,0.01430000000000009
bigscience/bloom,teo,Teso,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,tg,Tajik,Cyrl,alphabet,0.8857,0.9086,,direct,0.02289999999999992
bigscience/bloom,th,Thai,Thai,abugida,0.5068,0.6055,,direct,0.09870000000000001
bigscience/bloom,ti,Tigrinya,Ethi,syllabary,0.0033,0.2027,,within_script_only,0.1994
bigscience/bloom,tig,Tigre,Ethi,syllabary,0.0022,0.2018,,within_script_only,0.1996
bigscience/bloom,tk,Turkmen,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,tn,Tswana,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,to,Tongan,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,tok,Toki Pona,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,tpi,Tok Pisin,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,tr,Turkish,Latn,alphabet,0.99,0.99,,direct,0.0
bigscience/bloom,trv,Taroko,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,trw,Torwali,Arab,abjad,0.875,0.9,,direct,0.025000000000000022
bigscience/bloom,ts,Tsonga,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,tt,Tatar,Cyrl,alphabet,0.9231,0.9385,,direct,0.01539999999999997
bigscience/bloom,twq,Tasawaq,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,tyv,Tuvinian,Cyrl,alphabet,0.9722,0.9778,,direct,0.005600000000000049
bigscience/bloom,tzm,Central Atlas Tamazight,Latn,alphabet,0.9677,0.9742,,direct,0.00649999999999995
bigscience/bloom,ug,Uyghur,Arab,abjad,0.8235,0.8588,,direct,0.0353
bigscience/bloom,uk,Ukrainian,Cyrl,alphabet,0.9412,0.9529,,direct,0.011699999999999933
bigscience/bloom,ur,Urdu,Arab,abjad,1.0,1.0,,direct,0.0
bigscience/bloom,uz,Uzbek,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,vai,Vai,Vaii,syllabary,0.0,0.2,,within_script_only,0.2
bigscience/bloom,ve,Venda,Latn,alphabet,0.8571,0.8857,,direct,0.02860000000000007
bigscience/bloom,vec,Venetian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,vi,Vietnamese,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,vmw,Makhuwa,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,vo,Volapük,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,vun,Vunjo,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,wa,Walloon,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,wae,Walser,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,wal,Wolaytta,Ethi,syllabary,0.0023,0.2019,,within_script_only,0.1996
bigscience/bloom,wbp,Warlpiri,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,wo,Wolof,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,xh,Xhosa,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,xnr,Kangri,Deva,abugida,1.0,1.0,,direct,0.0
bigscience/bloom,xog,Soga,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,yav,Yangben,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,yi,Yiddish,Hebr,abjad,0.8235,0.8588,,direct,0.0353
bigscience/bloom,yo,Yoruba,Latn,alphabet,0.975,0.98,,direct,0.0050000000000000044
bigscience/bloom,yrl,Nheengatu,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,yue,Cantonese,Hant,logographic,0.957,0.9655,,within_script_only,0.008500000000000063
bigscience/bloom,za,Zhuang,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloom,zgh,Standard Moroccan Tamazight,Tfng,alphabet,0.0,0.2,,direct,0.2
bigscience/bloom,zh,Chinese,Hans,logographic,0.9884,0.9907,,within_script_only,0.0023000000000000798
bigscience/bloom,zu,Zulu,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,aa,Afar,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,ab,Abkhazian,Cyrl,alphabet,0.7,0.76,,direct,0.06000000000000005
bigscience/bloomz-560m,af,Afrikaans,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,agq,Aghem,Latn,alphabet,0.9808,0.9846,,direct,0.0038000000000000256
bigscience/bloomz-560m,ak,Akan,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,am,Amharic,Ethi,syllabary,0.0035,0.2028,,within_script_only,0.1993
bigscience/bloomz-560m,an,Aragonese,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,ann,Obolo,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,apc,apc,Arab,abjad,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,ar,Arabic,Arab,abjad,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,arn,Mapuche,Latn,alphabet,0.96,0.968,,direct,0.008000000000000007
bigscience/bloomz-560m,as,Assamese,Beng,abugida,0.9898,0.9898,,direct,0.0
bigscience/bloomz-560m,asa,Asu,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,ast,Asturian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,az,Azerbaijani,Latn,alphabet,0.9909,0.9909,,direct,0.0
bigscience/bloomz-560m,ba,Bashkir,Cyrl,alphabet,0.881,0.9048,,direct,0.023800000000000043
bigscience/bloomz-560m,bal,Baluchi,Arab,abjad,0.9394,0.9515,,direct,0.0121
bigscience/bloomz-560m,bas,Basaa,Latn,alphabet,0.9629,0.9694,,direct,0.006500000000000061
bigscience/bloomz-560m,be,Belarusian,Cyrl,alphabet,0.9688,0.975,,direct,0.006199999999999983
bigscience/bloomz-560m,bem,Bemba,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,bew,Betawi,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,bez,Bena,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,bg,Bulgarian,Cyrl,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,bgc,Haryanvi,Deva,abugida,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,bgn,Western Balochi,Arab,abjad,0.9459,0.9568,,direct,0.01090000000000002
bigscience/bloomz-560m,bho,Bhojpuri,Deva,abugida,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,blo,Anii,Latn,alphabet,0.9592,0.9673,,direct,0.008099999999999996
bigscience/bloomz-560m,blt,Tai Dam,Tavt,abugida,0.0,0.2,,direct,0.2
bigscience/bloomz-560m,bm,Bambara,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,bn,Bangla,Beng,abugida,0.8735,0.8971,,direct,0.023599999999999954
bigscience/bloomz-560m,bo,Tibetan,Tibt,abugida,0.0805,0.2644,,direct,0.1839
bigscience/bloomz-560m,br,Breton,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,brx,Bodo,Deva,abugida,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,bs,Bosnian,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,bss,Akoose,Latn,alphabet,0.9808,0.9846,,direct,0.0038000000000000256
bigscience/bloomz-560m,byn,Blin,Ethi,syllabary,0.0035,0.2028,,within_script_only,0.1993
bigscience/bloomz-560m,ca,Catalan,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,cad,Caddo,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,cch,Atsam,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,ccp,Chakma,Cakm,abugida,0.0,0.2,,direct,0.2
bigscience/bloomz-560m,ce,Chechen,Cyrl,alphabet,0.9706,0.9765,,direct,0.005900000000000016
bigscience/bloomz-560m,ceb,Cebuano,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,cgg,Chiga,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,cho,Choctaw,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,chr,Cherokee,Cher,syllabary,0.0,0.2,,within_script_only,0.2
bigscience/bloomz-560m,cic,Chickasaw,Latn,alphabet,1.0,1.0,,direct,0.0
bigscience/bloomz-560m,ckb,Central Kurdish,Arab,abjad,0.8485,0.8788,,direct,0.030299999999999994
